,岗位编号,求职者编号,标签
5434,770364,5587940,0
5435,834921,6265494,0
5436,765725,6099759,0
5437,821973,6221167,0
5438,817279,6261875,0
5439,772863,6019807,0
5440,766787,5980026,0
5441,825973,5050510,0
5442,765317,5684837,0
5443,789981,4936128,0
5444,787334,5718388,0
5445,800814,6134637,1
5446,776876,6037738,0
5447,842954,6149485,0
5448,798003,6170235,0
5449,772901,6034360,0
5450,807859,6091512,0
5451,43549676,321251935,1
5452,772899,6027957,0
5453,829735,6269479,0
5454,787334,5491912,0
5455,43046655,6190817,1
5456,821734,6081540,0
5457,772339,6041165,0
5458,762695,6055279,0
5459,786590,6112554,0
5460,807152,6237367,0
5461,765646,5972196,0
5462,772206,6005907,0
5463,767175,5172354,0
5464,43922680,316660937,1
5465,772906,5575016,0
5466,772882,6035230,0
5467,775053,6004779,0
5468,782878,6281034,0
5469,779694,6176426,0
5470,769742,6027061,0
5471,753295,5955088,0
5472,792035,6176583,0
5473,42499690,321007972,1
5474,776192,6053304,0
5475,791744,6033665,0
5476,43709665,316778919,1
5477,808994,6179333,0
5478,829261,5995967,0
5479,804690,6002571,0
5480,772899,5921530,0
5481,43376683,318649918,1
5482,809419,316239106,1
5483,765345,5822019,0
5484,43668705,320538939,1
5485,819480,6230064,0
5486,770813,5384766,0
5487,809419,6149530,1
5488,833736,4907754,0
5489,766798,6309662,0
5490,43799666,321396939,1
5491,789862,5775892,0
5492,815822,5429055,0
5493,809419,6185704,0
5494,788929,5512419,0
5495,42828653,4601259,1
5496,785914,5772230,0
5497,820414,4844917,0
5498,43829692,320251953,1
5499,779694,6256793,0
5500,837950,6013146,1
5501,832813,6247798,0
5502,792391,6020712,1
5503,792037,5810611,0
5504,42751657,317129919,1
5505,808001,6174326,0
5506,794596,5268165,1
5507,775040,6088162,0
5508,770086,5715196,0
5509,816153,6249115,0
5510,772882,6029937,0
5511,796313,6131458,0
5512,772901,6041921,0
5513,799893,6192367,0
5514,42444658,316351192,1
5515,792718,5200536,0
5516,793690,6107719,0
5517,785914,6071600,0
5518,836782,6307835,0
5519,772899,6009553,0
5520,796313,5978920,0
5521,773121,6208609,0
5522,769120,6028749,0
5523,807602,6175875,0
5524,765726,5646761,0
5525,770860,5980828,0
5526,768880,4989894,0
5527,803266,6095381,0
5528,827580,6264633,0
5529,771417,4633917,0
5530,838037,6282267,0
5531,781607,6085589,0
5532,771417,5667469,0
5533,798302,6083051,0
5534,815613,6235483,0
5535,767230,5275945,0
5536,820413,6195474,0
5537,808373,6118902,1
5538,773641,6066293,0
5539,807861,6229356,0
5540,772901,6041313,0
5541,788570,5377189,0
5542,831330,6284204,0
5543,816153,5897973,0
5544,809902,6211753,0
5545,793955,5785162,0
5546,806651,5960899,0
5547,803873,318170988,1
5548,773247,2041549,0
5549,794849,4907754,0
5550,819040,6214508,0
5551,775145,6021558,0
5552,805174,6229136,0
5553,786244,4670789,1
5554,771191,5538840,0
5555,774882,6049489,0
5556,788722,1109349,0
5557,766798,6059537,0
5558,771887,5999876,0
5559,795668,6205397,0
5560,798317,6172655,0
5561,785946,6059358,0
5562,841014,5848847,1
5563,808820,5777233,0
5564,766789,6279808,0
5565,790815,6096235,0
5566,836360,6307297,0
5567,815337,6227559,0
5568,771514,5492606,0
5569,776874,4738318,1
5570,796253,6153205,1
5571,795525,6305537,0
5572,807602,6200407,0
5573,795373,6296922,0
5574,137045,5830816,0
5575,772901,5486291,0
5576,785553,4797966,0
5577,774243,6152988,0
5578,772515,6123947,0
5579,771540,6016929,0
5580,792391,5413329,0
5581,43488650,319916928,1
5582,772901,6054391,0
5583,796253,5404180,0
5584,789843,6108772,0
5585,789274,6109169,0
5586,816859,6263671,0
5587,799994,6215286,0
5588,771514,6019257,1
5589,766615,5617571,1
5590,788929,6103737,0
5591,824439,5740413,0
5592,788929,6132115,0
5593,805993,6102322,0
5594,820414,6269666,0
5595,832618,3112939,1
5596,807975,6114496,0
5597,817493,6069905,0
5598,817998,6301657,0
5599,788815,5400642,0
5600,804941,6204319,0
5601,838037,233686,0
5602,807602,6170412,0
5603,782599,5170668,0
5604,812254,6249591,0
5605,792037,5944112,0
5606,803486,5141371,0
5607,799873,5621914,0
5608,795949,6210728,0
5609,856233,316134227,1
5610,42989690,6155118,1
5611,829137,6270263,0
5612,838042,6167500,0
5613,806890,6149206,0
5614,779698,5406064,0
5615,830260,6163857,0
5616,43175666,5519509,1
5617,775140,6070087,0
5618,796313,6082984,0
5619,766611,5681055,0
5620,800453,6051200,0
5621,816433,4555975,0
5622,43921679,320616933,1
5623,764016,5922705,0
5624,817413,6220403,0
5625,782618,6134980,1
5626,814034,5305558,0
5627,806913,6174959,0
5628,809419,6177403,0
5629,786594,5624691,0
5630,771192,6022773,0
5631,779236,6102529,0
5632,43376683,6040162,1
5633,771966,6031797,1
5634,831329,5352755,0
5635,775090,6053308,0
5636,770799,5861982,0
5637,817998,6179610,0
5638,817493,5658506,0
5639,771584,5383397,0
5640,755031,6095496,0
5641,765646,6049979,0
5642,762698,6043113,0
5643,43621663,320329903,1
5644,788929,6161229,0
5645,777448,6160894,0
5646,775647,5947353,0
5647,772901,6007686,0
5648,815893,6017943,1
5649,837513,6229181,0
5650,772899,6036370,0
5651,769116,6017488,0
5652,43534698,6257655,1
5653,815614,6283017,0
5654,798416,6181642,0
5655,816275,6176225,0
5656,773645,6315936,0
5657,812118,6219321,0
5658,42491720,316263089,1
5659,764016,6023217,0
5660,808014,6031064,0
5661,838040,5862181,0
5662,762699,5753345,0
5663,772901,5726338,0
5664,816862,6196228,0
5665,797511,5885020,0
5666,42319752,6018016,1
5667,834740,6291772,0
5668,819733,6283333,0
5669,827935,179668,1
5670,797512,5637717,0
5671,819733,6250364,0
5672,818494,2813977,0
5673,772907,5665261,0
5674,838042,6288484,0
5675,844053,5450944,0
5676,771417,5534723,0
5677,489735,2219820,0
5678,766787,5660171,0
5679,788929,6094940,0
5680,792037,6072900,0
5681,819057,6255310,0
5682,819057,6267138,0
5683,805640,5238067,0
5684,727367,6049813,0
5685,43668706,1695609,1
5686,803484,6143287,1
5687,762700,6069773,0
5688,802713,5658691,1
5689,772901,6044301,0
5690,800360,6140711,1
5691,800875,6196050,0
5692,836120,6309375,0
5693,772901,5612804,0
5694,772901,5625477,0
5695,808824,5727475,0
5696,766798,6014823,0
5697,805537,6036314,0
5698,835253,6171333,0
5699,42748884,317030930,1
5700,799873,6137907,0
5701,811283,6114748,0
5702,770799,5587697,0
5703,772819,5295276,0
5704,789981,4698706,0
5705,810290,5833920,0
5706,785787,1225356,0
5707,772339,6064774,0
5708,831329,4856966,0
5709,816433,738946,0
5710,788929,6152265,0
5711,769490,5992230,0
5712,795665,5503224,0
5713,767175,5647224,0
5714,794849,1815030,0
5715,829236,6295698,0
5716,778676,6017768,0
5717,812254,6255830,0
5718,788017,6125485,0
5719,43395778,318263934,1
5720,823946,2756197,1
5721,813531,6221352,0
5722,776486,5741710,0
5723,832139,6258310,0
5724,836120,6300851,0
5725,827935,2927326,1
5726,815336,5070246,0
5727,774882,6040086,0
5728,792036,5684342,0
5729,833813,6075384,0
5730,790778,5022839,1
5731,815337,6084431,0
5732,798820,6101526,0
5733,797543,6130649,0
5734,802713,5216923,0
5735,799181,6099005,0
5736,817993,6165596,1
5737,827580,6264586,0
5738,804941,5970999,0
5739,819057,6235363,0
5740,816153,6223663,0
5741,770972,6028564,0
5742,816862,6185931,0
5743,778676,6171009,0
5744,823887,4806615,0
5745,833737,6240296,0
5746,819057,5874424,0
5747,808994,6188141,0
5748,809902,4878052,0
5749,793627,6103217,0
5750,776876,5839355,0
5751,788929,5984962,0
5752,802840,6033693,0
5753,772899,6019290,0
5754,774868,5383397,0
5755,42864656,317132911,1
5756,43829692,320770924,1
5757,791584,6090244,0
5758,772901,5854252,0
5759,771514,6119739,0
5760,813876,6188196,0
5761,784318,6121763,0
5762,813815,6204540,0
5763,42937650,5218144,1
5764,778676,6012158,1
5765,43395778,5857891,1
5766,775090,6144996,0
5767,774773,5868925,0
5768,802539,6004514,0
5769,768880,5943277,0
5770,815819,6235694,0
5771,797093,6092709,0
5772,838253,4773281,1
5773,43621663,320050976,1
5774,808837,6191408,1
5775,795949,5142284,0
5776,772899,6115336,0
5777,802713,5840580,0
5778,769120,6008118,0
5779,42796675,5060326,1
5780,803457,316263130,1
5781,745759,5977394,0
5782,823213,6310331,0
5783,769594,5186654,0
5784,772901,6045227,0
5785,779694,5997729,0
5786,813531,6185544,0
5787,825973,6230394,0
5788,769742,5286579,0
5789,808001,6177917,0
5790,767175,5975212,0
5791,771417,5681362,0
5792,827233,6262354,0
5793,782199,5770720,0
5794,832454,6189866,0
5795,803266,6239029,0
5796,773645,6287926,0
5797,42390693,5182433,1
5798,813149,6250927,0
5799,838001,6235366,0
5800,799875,6154531,0
5801,781595,6104307,0
5802,813661,6178183,1
5803,808837,6190143,0
5804,834713,6136376,1
5805,771514,4919458,0
5806,842549,6033590,0
5807,813531,6231707,0
5808,807404,6232886,1
5809,813938,2219539,1
5810,42732392,316229333,1
5811,43347694,3627739,1
5812,765875,6089914,0
5813,816664,5698880,0
5814,788929,6093709,0
5815,792036,5959133,0
5816,764016,5986321,0
5817,770813,2682976,0
5818,791966,5992900,0
5819,767175,5966269,0
5820,788929,6108884,0
5821,813532,6008242,0
5822,768886,5829996,0
5823,837897,5983091,0
5824,782199,4226490,0
5825,768878,6022139,0
5826,798032,6150702,0
5827,821973,6246461,0
5828,796682,5786906,0
5829,806913,6210014,0
5830,807602,6119798,0
5831,808558,6199858,0
5832,832134,6284750,0
5833,842891,6251026,1
5834,42989690,3614626,1
5835,772901,6027522,0
5836,766615,5552696,0
5837,779698,6090505,0
5838,770860,6020065,0
5839,43853655,6298788,1
5840,779975,6034641,0
5841,830286,6255330,0
5842,820194,6054517,0
5843,772901,6024994,0
5844,781074,5998787,0
5845,772827,6030878,0
5846,784156,6099452,0
5847,809423,6147797,0
5848,772901,6037469,0
5849,769490,6012279,0
5850,814693,6037924,0
5851,779495,5446907,0
5852,791744,6258903,0
5853,807602,6206705,0
5854,827074,6247520,0
5855,819040,6213731,0
5856,792498,5872434,1
5857,684118,5994810,0
5858,772882,5213552,0
5859,813529,6217043,0
5860,835756,6157429,0
5861,769116,2181519,0
5862,793056,5842450,0
5863,785785,6069366,0
5864,836120,5660152,0
5865,813661,6036339,0
5866,771109,6007469,0
5867,807861,5156477,0
5868,768780,5960320,0
5869,771540,5189122,0
5870,836120,5920968,0
5871,829235,6093166,1
5872,832134,5914057,0
5873,770859,6025311,0
5874,769742,5470865,0
5875,771540,6021593,0
5876,792993,6222929,0
5877,806649,504855,0
5878,766615,6201856,0
5879,806013,6182238,1
5880,820414,6286717,0
5881,839133,6198251,0
5882,788565,5934083,0
5883,815337,6212952,0
5884,813876,6166470,0
5885,834034,890107,0
5886,43395778,319529991,1
5887,42937682,317615903,1
5888,772899,6126376,0
5889,769120,6034866,0
5890,769742,6018879,0
5891,791958,5901230,0
5892,766615,6161868,0
5893,802255,6160194,0
5894,770814,5761280,0
5895,813877,6136790,0
5896,791744,6131794,0
5897,833812,6278812,0
5898,792036,6212337,0
5899,778676,6258335,0
5900,768878,4640236,0
5901,835404,6280307,0
5902,824313,4639637,1
5903,820414,6187228,0
5904,815822,6258367,0
5905,822353,5716527,0
5906,813532,5546439,0
5907,779698,6077030,0
5908,800849,6176786,0
5909,773644,6190143,0
5910,817993,5244777,0
5911,815822,6234429,0
5912,781773,5973020,0
5913,774762,5040504,0
5914,835405,6280326,0
5915,802838,6141185,0
5916,838373,890107,0
5917,797968,6137294,0
5918,768870,6003507,0
5919,835721,6253658,0
5920,807571,6215629,0
5921,775090,4713812,0
5922,795949,6196567,0
5923,789913,6085579,0
5924,818114,3989520,0
5925,773645,5894321,0
5926,771628,5493774,0
5927,43148687,318095905,1
5928,768878,6065990,0
5929,813815,6015581,0
5930,815819,6098666,0
5931,832016,6284298,0
5932,841518,6280492,0
5933,43543686,319221976,1
5934,807571,5906977,0
5935,788565,5736074,0
5936,813661,6203554,0
5937,44310665,321295933,1
5938,823295,5665916,0
5939,816561,495551,0
5940,791118,5897108,0
5941,43795661,321021907,1
5942,805574,6108493,1
5943,795949,2533169,0
5944,815822,6237983,0
5945,831329,1348768,0
5946,769695,6005486,0
5947,820421,5735008,0
5948,762700,6065539,0
5949,779495,5277668,0
5950,765345,6059801,0
5951,772906,5993247,0
5952,766615,5962043,1
5953,42453938,316377074,1
5954,773644,5601668,1
5955,43179720,2187210,1
5956,843952,4395660,0
5957,774243,6277968,0
5958,816953,6234922,0
5959,42491720,316450079,1
5960,788929,6102595,0
5961,42597692,1719396,1
5962,813149,6262844,0
5963,43668705,630374,1
5964,816433,5932028,0
5965,821642,6110735,0
5966,722238,6182639,0
5967,836106,6271350,0
5968,832458,6276972,0
5969,786742,5745238,0
5970,653758,320959901,1
5971,803215,6157108,0
5972,782599,6086940,0
5973,42362686,317449923,1
5974,772882,6019070,0
5975,825973,5934930,0
5976,772901,5304340,0
5977,816433,6265519,0
5978,776192,3177718,0
5979,762700,6090893,0
5980,832584,6301345,0
5981,812258,5570601,1
5982,630490,6252658,1
5983,42325680,6157771,1
5984,777457,6068579,1
5985,808558,6186332,0
5986,820414,6260716,0
5987,833813,6264098,0
5988,805853,6215591,1
5989,837567,6298824,0
5990,781606,4692660,0
5991,42390692,318562954,1
5992,772870,6093062,0
5993,771887,6016753,0
5994,781074,6111835,0
5995,798922,6094940,0
5996,824147,2365739,1
5997,837950,5985288,1
5998,825453,6041407,0
5999,832454,6305649,0
6000,769742,5909793,0
6001,775836,4683453,0
6002,821515,6237313,0
6003,771193,5997954,0
6004,782199,4583538,0
6005,816561,5917656,0
6006,797513,6090867,0
6007,819733,6241773,0
6008,766614,5256222,0
6009,764016,5485258,0
6010,825415,6157954,0
6011,768878,6032545,0
6012,771463,6137230,0
6013,772851,5665839,0
6014,793761,4090779,0
6015,806890,6211112,0
6016,767175,5991305,0
6017,801330,6192802,0
6018,792035,6208622,0
6019,835284,6270698,1
6020,829190,6212146,0
6021,774773,5847602,0
6022,842392,6262933,0
6023,790778,6139322,0
6024,833813,3380789,0
6025,832659,6286975,1
6026,772906,6042665,0
6027,768869,5975212,0
6028,769754,6000609,0
6029,769742,6053336,0
6030,815614,6063858,0
6031,768787,6005912,0
6032,820418,155588,0
6033,832454,6237567,1
6034,795949,5319155,0
6035,835284,5977435,1
6036,775089,4740120,0
6037,768869,5499014,0
6038,800849,5561151,0
6039,774769,6080646,0
6040,808837,6218759,0
6041,769183,6030419,0
6042,842233,6310568,0
6043,793038,4928950,0
6044,813938,6188899,1
6045,785814,6063724,1
6046,769742,6108334,0
6047,802840,4562982,0
6048,821973,5243385,0
6049,819733,6283308,0
6050,43703667,321344920,1
6051,788722,5250636,0
6052,821734,6153125,0
6053,513553,6055115,0
6054,819057,6038879,0
6055,795526,6171294,0
6056,770107,6013925,0
6057,818116,6229113,0
6058,777435,6047527,0
6059,837948,317416937,1
6060,42939022,316932989,1
6061,772819,6034077,0
6062,838027,6269980,0
6063,798317,2130347,0
6064,775836,6052198,0
6065,43236688,6206002,1
6066,807602,6155139,0
6067,772899,565247,0
6068,775053,5280810,1
6069,769116,5778231,0
6070,792162,6126052,0
6071,786590,5598881,0
6072,792036,6132296,0
6073,774762,5855066,0
6074,804941,6176541,0
6075,821642,5996100,1
6076,776192,6052333,0
6077,772827,5911337,0
6078,820416,4772894,0
6079,776254,6054391,0
6080,768878,6005550,0
6081,792391,4084558,1
6082,806647,5813124,0
6083,766805,5697959,0
6084,770357,6020773,0
6085,813149,6231177,0
6086,804213,5078422,0
6087,843053,5463495,0
6088,710899,4295920,1
6089,777354,6079548,0
6090,843540,6073983,1
6091,835253,6262383,0
6092,801330,6244915,0
6093,757934,4623686,0
6094,804900,3801947,0
6095,829735,6223630,0
6096,772414,4876463,0
6097,43330666,6077317,1
6098,772901,5217304,0
6099,797512,5006748,0
6100,837656,6213288,0
6101,827854,6210050,0
6102,779694,5619119,0
6103,43921666,320657944,1
6104,803457,6173822,0
6105,769120,6000954,0
6106,768869,6275443,0
6107,814244,6108605,0
6108,792035,6113803,0
6109,783057,6069468,1
6110,791955,6127316,0
6111,772901,6035545,0
6112,798922,6136311,0
6113,816862,6209868,0
6114,819035,6195567,0
6115,42372664,316173353,1
6116,826058,6157942,0
6117,763996,5905614,0
6118,815614,6210740,0
6119,773644,316297596,1
6120,773247,6067737,0
6121,810726,6205697,0
6122,826058,5867101,0
6123,844694,6176199,0
6124,807759,6181472,0
6125,807404,6205095,1
6126,772870,5961137,0
6127,831330,6251643,0
6128,768878,6037408,0
6129,788929,6089664,0
6130,766609,5728683,0
6131,772339,6005479,0
6132,792036,5496710,0
6133,781773,6097370,0
6134,798012,5977389,0
6135,813532,6208553,0
6136,787334,6103258,0
6137,815613,6172426,1
6138,772870,6118231,0
6139,772901,6053680,0
6140,769754,5418896,0
6141,824439,6198395,0
6142,817493,6220349,0
6143,810006,5773410,0
6144,823538,4861203,0
6145,778502,5260063,0
6146,834921,6297296,0
6147,803874,6190038,0
6148,769742,4265359,0
6149,816533,6232332,0
6150,837656,6294177,0
6151,793955,5748741,0
6152,774781,5934273,0
6153,770860,6013066,0
6154,772899,6023741,0
6155,819799,2263007,0
6156,823833,6292308,0
6157,779975,5995319,0
6158,772906,6018998,0
6159,791957,5062281,0
6160,824655,6227123,0
6161,830253,6231845,0
6162,803484,6127691,0
6163,800846,6173945,0
6164,799893,5994496,0
6165,771584,5962018,0
6166,42372664,5782508,1
6167,772899,5916610,0
6168,805640,6092883,0
6169,815822,3336299,0
6170,802838,6167806,0
6171,781993,6069255,0
6172,838027,5649473,0
6173,793761,4952791,0
6174,808262,4688204,0
6175,43815656,319419981,1
6176,772904,5951205,0
6177,842891,5834441,1
6178,815613,6227025,0
6179,825081,4867898,0
6180,766805,6171322,0
6181,814240,6229892,0
6182,776486,6076769,0
6183,781074,5812236,0
6184,771109,6032809,0
6185,798922,5957141,0
6186,792037,6137178,0
6187,839438,6293885,1
6188,791957,6140928,0
6189,820416,4487027,0
6190,816742,6239779,0
6191,795949,6012626,0
6192,755153,317716940,1
6193,770403,3822806,0
6194,791744,6154466,0
6195,782599,6083228,0
6196,792035,223200,0
6197,781773,6263388,0
6198,776254,5694579,0
6199,42907680,5968219,1
6200,777457,6065134,1
6201,800274,788559,0
6202,816859,6242542,0
6203,803243,5419681,0
6204,778676,6209407,0
6205,809423,6196166,0
6206,42372664,6300893,1
6207,804937,6155203,0
6208,792136,4578360,0
6209,798012,6129128,0
6210,791744,6216938,0
6211,815828,5500062,0
6212,795949,6202035,0
6213,808262,6198159,0
6214,802858,1554676,1
6215,832454,5185539,0
6216,808994,6195474,0
6217,827806,6263298,0
6218,779975,6101919,0
6219,786572,5827606,0
6220,772901,5775230,0
6221,43922680,5652657,1
6222,43809664,5070243,1
6223,43922680,319706015,1
6224,798032,6091142,0
6225,807602,6180941,0
6226,833736,6234971,0
6227,786244,2620039,0
6228,772899,6031839,0
6229,773643,6234662,0
6230,43621663,316452923,1
6231,791584,5636790,0
6232,771109,5403699,0
6233,802264,5668080,0
6234,803615,2949520,0
6235,790778,6120016,0
6236,809902,6242145,0
6237,824655,6258516,0
6238,798032,6274638,0
6239,773645,6277004,0
6240,811283,6274483,0
6241,804937,6186743,0
6242,791921,5446869,0
6243,787334,5825019,0
6244,772904,5761458,0
6245,819733,6168603,0
6246,831329,6211391,0
6247,816561,4943315,0
6248,773555,4959356,0
6249,772906,6103525,0
6250,807861,6201190,0
6251,763486,6001413,0
6252,802255,6163795,0
6253,795524,6077038,0
6254,817995,5413796,0
6255,823833,6037607,0
6256,830260,5745358,0
6257,774762,6078292,0
6258,833364,6135196,0
6259,43267871,4886988,1
6260,752988,6138443,0
6261,834745,6276209,0
6262,792037,6162602,0
6263,771540,5950368,0
6264,765898,5996015,0
6265,787509,6112858,0
6266,769120,5862900,0
6267,842549,6315760,0
6268,782877,6170217,0
6269,797510,4215598,0
6270,775090,5980351,0
6271,781773,6205807,0
6272,629854,4993366,1
6273,742176,5992263,0
6274,832461,5041999,0
6275,775154,6031742,0
6276,769116,6019847,0
6277,43524698,319950940,1
6278,785787,6095644,0
6279,802840,2385857,0
6280,783397,6040421,0
6281,786613,6077075,0
6282,792993,6313782,0
6283,766789,5689134,0
6284,42824651,5424549,1
6285,811283,6204655,0
6286,786158,6100003,0
6287,838335,6093635,0
6288,513553,6111996,0
6289,768785,5909793,0
6290,768886,5746198,0
6291,771876,6017641,0
6292,840046,6169061,1
6293,828378,6259132,0
6294,771109,6014210,0
6295,773643,5844086,0
6296,808005,6155033,0
6297,766805,5902719,0
6298,513553,6247849,0
6299,772906,5958451,0
